Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
15,chubailiang,"""19383099""",Retweet,"""Time to get back onto Twitter. I’m about to arrive in Wuhan to see how the city is coping under the lockdown and the menace of the coronavirus. Also follow live updates at the Times. https://t.co/XDVfv2PEzo https://t.co/9Hcr6DlvrH""",Twitter for iPhone,597,1375,2020-01-23,05:47:28,Organisation,News/Media
16,nytimes,"""807095""",Tweet,"""A large aircraft being used to fight bush fires south of the Australian capital, Canberra, is feared to have crashed. Three people were thought to be on board, and their fate was unknown. https://t.co/XlsMezgcRm""",SocialFlow,198,363,2020-01-23,05:38:05,Organisation,News/Media
17,nytimes,"""807095""",Tweet,"""President Trump announced he would make a speech on Friday at the March for Life, an annual rally of anti-abortion demonstrators. No president has personally attended the march in its 47-year history. https://t.co/fikGtpHVus""",SocialFlow,146,484,2020-01-23,05:20:10,Organisation,News/Media
18,nytimes,"""807095""",Tweet,"""In sealing off Wuhan, a city of 11 million people, China is trying to halt a coronavirus outbreak using a tactic with a complicated history of ethical concerns. “It’s an unbelievable undertaking."" https://t.co/lQZzjFkSnj""",SocialFlow,182,317,2020-01-23,05:00:11,Organisation,News/Media
19,nytimes,"""807095""",Tweet,"""An Oklahoma man who once ran a tiger petting zoo was sentenced Wednesday to 22 years in a federal prison for trying to hire a hit man to kill an animal-rights activist https://t.co/6F9Ww2qDG6""",SocialFlow,114,323,2020-01-23,04:40:11,Organisation,News/Media
20,panphil,"""43289988""",Retweet,"""Have the authorities thought this through? This is quite sudden and more people live in the Wuhan metropolitan area than all but 6 or 7 American states. And what will the other Chinese cities with cases do? https://t.co/rQec8YlM6A""",Twitter for iPhone,8,12,2020-01-23,04:23:52,Organisation,News/Media
21,nytimes,"""807095""",Tweet,"""Stress can cause hair to turn gray. Now scientists have a better understanding of why. https://t.co/KAZgu4kh8i""",SocialFlow,246,650,2020-01-23,04:10:06,Organisation,News/Media
22,nytimes,"""807095""",Tweet,"""3 candidates who have a shot at breakout performances in Iowa are suddenly stuck at the Senate impeachment trial in Washington, while their rivals have the campaign trail largely to themselves https://t.co/AVnKWqjshc""",SocialFlow,33,69,2020-01-23,04:00:08,Organisation,News/Media
23,nytimes,"""807095""",Tweet,"""“Farewell, Terry Jones. The great foot has come down to stamp on you,” the actor Stephen Fry wrote about the Monty Python founder who died this week https://t.co/BZ9HjcDkDq""",SocialFlow,95,378,2020-01-23,03:40:09,Organisation,News/Media
24,nytimes,"""807095""",Tweet,"""Health workers in Washington State are trying to monitor 16 people who may have had close contact with the first Wuhan coronavirus patient in the United States https://t.co/FbA9LVwsvG""",SocialFlow,110,142,2020-01-23,03:20:07,Organisation,News/Media
25,nytimes,"""807095""",Tweet,"""1 person was killed and 5 others were critically wounded in a shooting in downtown Seattle, emergency responders said https://t.co/R25ny3yzPD""",SocialFlow,160,167,2020-01-23,03:00:13,Organisation,News/Media
26,nytimes,"""807095""",Tweet,"""Rep. Adam Schiff called on the U.S. Senate to demand witnesses and documents so far denied by the Trump administration. Follow live updates: https://t.co/VfmTVbGWn6""",SocialFlow,69,296,2020-01-23,02:40:08,Organisation,News/Media
27,nytimes,"""807095""",Tweet,"""Breaking News: The Trump administration is set to end key environmental protections for streams and wetlands, in a victory for farmers and developers https://t.co/ehrghuUM23""",SocialFlow,1305,1054,2020-01-23,02:25:48,Organisation,News/Media
28,nytimes,"""807095""",Tweet,"""“You go back to Ohio. New York City belongs to the people that was here and made New York City what it is,” Eric Adams, the Brooklyn borough president, said. https://t.co/oopEqmnsE5""",SocialFlow,21,89,2020-01-23,02:20:06,Organisation,News/Media
29,nytclimate,"""14603515""",Retweet,"""President Trump completes new regulation that rolls back environmental protections on many wetlands and streams: “Farmers coalesced against the E.P.A. being able to come onto their land, and he’s delivering."" https://t.co/dv7O0Zsib6 by @CoralMDavenport""",SocialFlow,100,92,2020-01-23,02:17:53,Organisation,News/Media
30,jotted,"""269399083""",Retweet,"""Think the Chinese government is being transparent? Read this from ⁦@LiYuan6⁩ to understand why that’s impossible https://t.co/7OCQlJwaHI""",Twitter for iPhone,52,67,2020-01-23,02:13:58,Organisation,News/Media
31,nytimes,"""807095""",Tweet,"""Evening Briefing: Here's what you need to know at the end of the day https://t.co/QqqnA3oRld""",SocialFlow,13,52,2020-01-23,02:00:13,Organisation,News/Media
32,nytgraphics,"""86640232""",Retweet,"""Featured in today’s impeachment trial sketches: Adam Schiff, a disruptive protester and a reporter on a break. https://t.co/QHj1xqfMNO https://t.co/MJKFopMkJQ""",TweetDeck,25,60,2020-01-23,01:42:19,Organisation,News/Media
33,nytimes,"""807095""",Tweet,"""Why Iliana Regan, one of the most interesting chefs in America, just wants to escape to the woods https://t.co/OPymMpTA0M""",SocialFlow,38,204,2020-01-23,01:40:10,Organisation,News/Media
34,melbournecoal,"""29986482""",Retweet,"""NEW:Some Sanders advisers have been urging him for months to go after Biden more directly. It's finally happening.

""When people want to attack we will counterpunch, and we will counterpunch very aggressively,” said Faiz Shakir, his campaign manager. 

https://t.co/Hb7IT7g4Eq""",Twitter Web App,183,956,2020-01-23,01:39:32,Organisation,News/Media
35,mccanner,"""42313640""",Retweet,"""oh my god. 

This week, in New Orleans, ""a tarp flew off one of the pancaked upper stories, revealing the dangling legs of a corpse that has been wedged under the rubble since October."" https://t.co/pnmnk4BQn2""",Twitter Web Client,123,250,2020-01-23,01:26:13,Organisation,News/Media
36,nytimes,"""807095""",Tweet,"""The attorney general for the District of Columbia filed suit against President Trump’s inaugural committee, accusing the organization of wasting hundreds of thousands of dollars to rent space in the Trump hotel in Washington https://t.co/qrFn5I4xdB""",SocialFlow,198,676,2020-01-23,01:00:14,Organisation,News/Media
37,nytimes,"""807095""",Tweet,"""Rep. Adam Schiff of California, the lead House prosecutor, accused the president of a “corrupt scheme” to pressure Ukraine for help “to cheat” in the election https://t.co/EQM7AIUGOE""",SocialFlow,132,486,2020-01-23,00:40:08,Organisation,News/Media
38,nytimes,"""807095""",Tweet,"""We asked 81 Americans about President Trump's impeachment. Most are paying attention and have strong opinions — but not always the opinions you might expect. https://t.co/65SjqHXkzp https://t.co/0nLoV3kjL1""",SocialFlow,41,121,2020-01-23,00:00:12,Organisation,News/Media
39,sheeraf,"""20052487""",Retweet,"""NEW - Even MORE details in our story tonight on the investigation into how Jeff Bezos' phone was hacked by the Saudi Crown Prince. https://t.co/osDHLvodmc""",TweetDeck,171,298,2020-01-22,23:57:33,Organisation,News/Media
40,nytimes,"""807095""",Tweet,"""Evening Briefing: Here's what you need to know at the end of the day https://t.co/BnNPwEFNYj""",SocialFlow,24,89,2020-01-22,23:40:08,Organisation,News/Media
41,nytimes,"""807095""",Tweet,"""As House prosecutors laid out their case against him in the Senate on Wednesday, President Trump set a new record: As of 4:45 p.m., he had tweeted or retweeted another tweet 132 times, surpassing his previous record of 123. https://t.co/5YDkYRwTlv""",SocialFlow,81,190,2020-01-22,23:20:10,Organisation,News/Media
42,nytimes,"""807095""",Tweet,"""A Salt Lake City judge rejected a challenge to the charges by Tilli Buchanan’s lawyers, who had argued that the law, which forbids exposure of “the female breast below the top of the areola,” was unconstitutional https://t.co/OyFVDsa0Vd""",SocialFlow,39,93,2020-01-22,23:00:14,Organisation,News/Media
43,nytimes,"""807095""",Tweet,"""Here's a cold-weather comfort food recipe that's loaded with bright flavors and delightful textures https://t.co/bpIDp5Op7N""",SocialFlow,25,163,2020-01-22,22:50:06,Organisation,News/Media
44,nytimes,"""807095""",Tweet,"""President Trump dismissed the concussion symptoms that American troops reported earlier this month following Iranian airstrikes in Iraq as ""not very serious."" “I heard they had headaches,"" he said. https://t.co/tkih2R4qJR""",SocialFlow,240,376,2020-01-22,22:40:06,Organisation,News/Media
45,neilmacfarquhar,"""243798637""",Retweet,"""The neo-Nazi group the Base represents what experts describe as an expanding threat, particularly from adherents of larger organizations that spread violence through members who cluster in small cells, much like Al-Qaeda. https://t.co/2bF0PckWFp @NeilMacFarquhar @adamgoldmannyt""",Twitter Web Client,57,88,2020-01-22,22:38:29,Organisation,News/Media
46,nytimes,"""807095""",Tweet,"""With 3 of his rivals for the Democratic presidential nomination stuck in Washington for the impeachment trial, Pete Buttigieg has camped out in Iowa. There are signs it may be paying off. https://t.co/zqcPRgxbOP""",SocialFlow,21,123,2020-01-22,22:30:08,Organisation,News/Media
47,nytimes,"""807095""",Tweet,"""Senate Democrats rejected a bargain that would involve calling Joe Biden's son, Hunter, as a witness in President Trump's impeachment trial in exchange for Republicans agreeing to hear testimony from John Bolton, Trump's former national security adviser https://t.co/ivSl7EYy44""",SocialFlow,79,246,2020-01-22,22:25:08,Organisation,News/Media
48,nytimes,"""807095""",Tweet,"""Eli Manning, the quarterback who led the New York Giants to 2 Super Bowl victories, plans to announce his retirement Friday https://t.co/iZKwlUOGij""",SocialFlow,99,402,2020-01-22,22:19:01,Organisation,News/Media
49,nytimes,"""807095""",Tweet,"""The process of approving Brexit in the British Parliament is all but over. The House of Lords on Wednesday gave final approval to a bill to withdraw from the EU next week. The European Parliament will now hold a vote on the plan, which is expected to pass.
https://t.co/VoSFqULaxj""",SocialFlow,59,122,2020-01-22,22:00:14,Organisation,News/Media
50,nytimes,"""807095""",Tweet,"""Utah has become one of the most conservative states in the country to ban licensed therapists from performing conversion therapy on minors https://t.co/UPUa3jy1aq""",SocialFlow,99,814,2020-01-22,21:40:09,Organisation,News/Media
51,nytimes,"""807095""",Tweet,"""As today's hearing in President Trump's impeachment trial unfolds, Trump’s lawyers and Republican senators sit, watch and wait: The rules of the trial give House prosecutors 24 hours over 3 days to make their case uninterrupted https://t.co/eDBVh0hSYw""",SocialFlow,32,123,2020-01-22,21:34:14,Organisation,News/Media
52,nytimes,"""807095""",Tweet,"""In Opinion

Steven J. Harper writes, “Any lawyer in private practice can generally say no when asked to take on a case. So why did Mr. Dershowitz say yes to Donald Trump and agree to represent him in his Senate impeachment trial?”
https://t.co/VzCYXIwUff""",SocialFlow,72,253,2020-01-22,21:20:05,Organisation,News/Media
53,thesteinline,"""48488561""",Retweet,"""Zion Williamson’s official NBA debut is only a few hours away now. Here’s a preview, via the digital version of the @nytimes’ weekly NBA newsletter, with some valuable input from New Orleans’ seen-it-all vet JJ Redick —&gt; https://t.co/uBVsVnLaaH""",Twitter for iPhone,34,144,2020-01-22,21:18:21,Organisation,News/Media
54,nytimes,"""807095""",Tweet,"""After a break, the impeachment trial of President Trump has resumed in the Senate. Watch live and follow along with analysis from our journalists: https://t.co/TUZORK4HTN""",SocialFlow,34,79,2020-01-22,21:04:31,Organisation,News/Media
55,nytimes,"""807095""",Tweet,"""Parents returning to work after having a baby often find themselves in an emotional tug-of-war between their pre- and post-baby selves https://t.co/xRK032Et9F""",SocialFlow,41,161,2020-01-22,21:00:17,Organisation,News/Media
56,nytimes,"""807095""",Tweet,"""A French publishing company has issued an apology after one of its history books suggested the 9/11 attacks were orchestrated by the CIA. It said the misinformation echoed conspiracy theories “devoid of any factual basis.” https://t.co/91AJei1rmZ""",SocialFlow,60,169,2020-01-22,20:40:08,Organisation,News/Media
57,carlzimmer,"""14085070""",Retweet,"""Five years ago I wrote about the first ancient human DNA found in Africa. Scientists have come a long way, discovering a mysterious lost people they call the “Ghost Modern.” Here’s my @nytimes story on how the science is stacking up https://t.co/e1mqfpPIMU""",TweetDeck,234,532,2020-01-22,20:37:40,Organisation,News/Media
58,nytimes,"""807095""",Tweet,"""After 2 hours of opening statements from Rep. Adam Schiff, senators were getting restless @ESCochrane said. But as @SherylNYT notes, today's impeachment trial hearing is a significant moment in the Capitol.

Follow more analysis: https://t.co/nZ9oF88dha https://t.co/kLekNNORzX""",SocialFlow,43,187,2020-01-22,20:31:36,Organisation,News/Media
59,nytimes,"""807095""",Tweet,"""As part of his case against President Trump, Rep. Adam Schiff, the lead House impeachment prosecutor, sought to illustrate the broader significance of the Ukraine aid that's at the heart of the case, @Hillhulse and @npfandos say

Follow more live analysis: https://t.co/tv6ZYNhkgK https://t.co/Yc5hj2b45y""",SocialFlow,33,118,2020-01-22,20:28:46,Organisation,News/Media
60,nytsports,"""1766701""",Retweet,"""Minnesota Lynx star Maya Moore has decided to skip another WNBA season to focus on her effort to free a man she believes was wrongfully convicted. https://t.co/f99gOfqyMh""",SocialFlow,1098,2633,2020-01-22,20:28:18,Organisation,News/Media
61,nytimes,"""807095""",Tweet,"""It’s true: stress can make your hair turn gray. Now, scientists have a better understanding of why. https://t.co/dkfNHfEbUG""",SocialFlow,252,721,2020-01-22,20:20:09,Organisation,News/Media
62,kylebuchanan,"""33466150""",Retweet,"""I wrote about the 10th anniversary of the expanded Best Picture field (and paid tribute to the absolutely god-tier lineups we got before Oscar couldn’t leave well enough alone): https://t.co/qsaUhhM7tw""",Twitter for iPhone,85,487,2020-01-22,20:03:59,Organisation,News/Media
63,nytimes,"""807095""",Tweet,"""Attacks between Joe Biden and Bernie Sanders have continued to escalate with Sanders hitting Biden on Social Security and Biden criticizing Sanders’s record on gun control https://t.co/0r4y0Iovan""",SocialFlow,25,76,2020-01-22,20:00:15,Organisation,News/Media
64,nytimes,"""807095""",Tweet,"""The Department of Transportation is proposing an overhaul to the regulations around service animals on flights in the U.S., banning all animals except dogs and making it harder to fly with an emotional support animal https://t.co/lTKmj9h7W2""",SocialFlow,96,427,2020-01-22,19:40:10,Organisation,News/Media
65,nytimes,"""807095""",Tweet,"""Breaking News: China said it will shut down transportation from Wuhan, a city of 11 million people and the epicenter of a deadly coronavirus that has spread halfway around the world https://t.co/UMysBumNny""",SocialFlow,531,633,2020-01-22,19:37:50,Organisation,News/Media
66,nytimes,"""807095""",Tweet,"""The Senate's cameras won't show individual senators during President Trump's impeachment trial. But here's what our journalist @ESCochrane saw moments ago during a visit to the press gallery as opening arguments are heard.

Follow more live analysis: https://t.co/1IbrdrbYan https://t.co/1IqY01Ujjq""",SocialFlow,76,198,2020-01-22,19:25:06,Organisation,News/Media
67,nytimes,"""807095""",Tweet,"""In Opinion

You’re handing over your personal data online all the time. The Privacy Chicken wants your data, too. Play this game to learn just how easily you’re giving up your personal information. 
https://t.co/hq2059N2ck""",SocialFlow,36,87,2020-01-22,19:20:07,Organisation,News/Media
68,alanfeuer,"""32551884""",Retweet,"""Here's a link to the latest Harvey Weinstein story w/@Jan_Ransom.
The prosecution made an exceedingly detailed and disturbing opening statement about Weinstein's history of abuse reaching back to the 90s.
The defense has said the relations were consensual.
https://t.co/IOJGr1shqy""",Twitter Web App,17,26,2020-01-22,19:07:06,Organisation,News/Media
69,nytimes,"""807095""",Tweet,"""The Chinese government, facing the spread of a coronavirus, which has killed 17 people and infected more than 540, has responded by suppressing information about the virus, censoring critics and detaining people for spreading what it calls “rumors” https://t.co/H29Qz3pJGQ""",SocialFlow,673,793,2020-01-22,19:05:07,Organisation,News/Media
70,nytimes,"""807095""",Tweet,"""Rep. Adam Schiff quoted Alexander Hamilton repeatedly and referenced the framers of the U.S. Constitution to begin oral arguments in President Trump’s impeachment trial. @SherylNYT explains why. 

Follow along live with more analysis from our journalists: https://t.co/b1d28uXdm7 https://t.co/6UeMpKVsMT""",SocialFlow,321,1234,2020-01-22,18:58:15,Organisation,News/Media
71,nytimes,"""807095""",Reply,"""UN experts drew a direct line between the hack of Jeff Bezos’s phone through a WhatsApp account belonging to Saudi Arabia's Crown Prince Mohammad bin Salman and the killing of Jamal Khashoggi
https://t.co/pqs9kPuTTQ""",Twitter Web App,142,267,2020-01-22,18:55:01,Organisation,News/Media
72,nytimes,"""807095""",Tweet,"""192 pages of documents released the night before opening arguments in President Trump's impeachment trial were set to begin offered new details about his order to hold up military assistance to Ukraine https://t.co/uJveDSWjhj""",SocialFlow,183,389,2020-01-22,18:45:05,Organisation,News/Media
73,nytimes,"""807095""",Tweet,"""Rep. Adam Schiff is delivering his opening statement and, @npfandos says, laying out a crucial part of the impeachment charges against President Trump. Follow along live: https://t.co/QkP0OxdGbo https://t.co/yPWtraHFeH""",SocialFlow,31,93,2020-01-22,18:33:06,Organisation,News/Media
74,nytimes,"""807095""",Tweet,"""In Opinion

""Glenn Greenwald's articles did what a free press is supposed to do,"" the editorial board writes. ""They revealed a painful truth about those in power."" https://t.co/ru8hUbt7NK""",SocialFlow,80,187,2020-01-22,18:30:11,Organisation,News/Media
75,nytimes,"""807095""",Tweet,"""Follow along with the opening arguments in President Trump's impeachment trial with live analysis from our journalists:
@ESCochrane
@Hillhulse
@julianbarnes
@esullivannyt
@SherylNYT

https://t.co/oaC48KOI9S""",SocialFlow,26,55,2020-01-22,18:20:09,Organisation,News/Media
76,nytimes,"""807095""",Reply,"""If the Senate did vote to call witnesses, President Trump's impeachment trial could stretch well into February. Here's why: https://t.co/miUE5gHi1E""",Twitter Web App,34,112,2020-01-22,18:11:12,Organisation,News/Media
77,nytimes,"""807095""",Tweet,"""As he was leaving the World Economic Forum in Davos, President Trump said he would prefer a long impeachment trial with witness testimony before the Senate, but that national security concerns made that impossible https://t.co/xzexmoNngT""",SocialFlow,57,208,2020-01-22,18:10:05,Organisation,News/Media
78,nytimes,"""807095""",Tweet,"""Watch live: The opening arguments in the Senate's impeachment trial of President Trump are about to begin. Follow updates as House impeachment managers present the case against him. https://t.co/aaRltL0xDv""",SocialFlow,23,80,2020-01-22,17:55:08,Organisation,News/Media
79,nytimes,"""807095""",Reply,"""The portraits will come down in June, but they've already had a lasting effect. “We need to talk about who lives in our community,"" said the Rev. David Jones II, pastor of a local church. ""And if they are different, why does that make us uncomfortable?” https://t.co/accyxUVzx8""",Twitter Web App,23,100,2020-01-22,17:49:36,Organisation,News/Media
80,nytimes,"""807095""",Reply,"""One portrait of sisters Aatika and Zahraw Shah wearing hijabs drew a few protests. But the wider response was people defending them. “People needed to open their eyes,"" an organizer said, ""and see what a beautiful, diverse place we live in."" https://t.co/accyxUVzx8 https://t.co/mdLe8jcyx0""",Twitter Web App,38,159,2020-01-22,17:48:38,Organisation,News/Media
81,nytimes,"""807095""",Reply,"""The purpose of the project is rooted in the recent demographic change of Newnan, Georgia: In 1986, 12,000 people lived there. Today, almost 40,000, and it's grown more diverse. White people are still half the population, but the share of Hispanic people has doubled. https://t.co/D7T8BcQHT6""",Twitter Web App,12,35,2020-01-22,17:47:31,Organisation,News/Media
82,nytimes,"""807095""",Reply,"""The art installation is called “Seeing Newnan."" Mary Beth Meehan, who photographed the portraits, hoped that her portraits would force people to see one another, perhaps for the first time. https://t.co/accyxUVzx8 https://t.co/Ut3Q22AxFT""",Twitter Web App,18,77,2020-01-22,17:46:03,Organisation,News/Media
83,nytimes,"""807095""",Tweet,"""The public art project — 17 large-scale portraits of residents — was meant to reflect a changing Georgia town: to be inclusive, to upend preconceptions and break down walls.

It did all of that. And much more. https://t.co/accyxUVzx8""",SocialFlow,88,346,2020-01-22,17:45:08,Organisation,News/Media
84,nytimes,"""807095""",Tweet,"""Opening statements in the Harvey Weinstein trial began Wednesday morning with the prosecution walking the jury through 30 years of Weinstein’s mistreatment of women. The defense’s opening statement is expected in the afternoon. https://t.co/lH9FxY80MH""",SocialFlow,60,180,2020-01-22,17:40:06,Organisation,News/Media
85,nytopinion,"""16686144""",Retweet,"""Senators are being given a stark choice: do what is right for the nation or do what is politically expedient for the most corrupt president in American history, writes @NoahBookbinder  https://t.co/FqMB3UWJor""",SocialFlow,278,587,2020-01-22,17:32:37,Organisation,News/Media
86,nytimes,"""807095""",Tweet,"""Fairway Market, despite reports and speculation that its demise was imminent, remains open — for now
https://t.co/AGrUUmNZ7x""",SocialFlow,22,86,2020-01-22,17:20:06,Organisation,News/Media
87,nytgraphics,"""86640232""",Retweet,"""We’ve broken down each article of impeachment, summarizing the evidence presented by Democrats and the counterarguments given by the president’s allies. https://t.co/AAfJER8IIB""",TweetDeck,38,88,2020-01-22,17:13:30,Organisation,News/Media
88,nytimes,"""807095""",Tweet,"""If cold weather has ever made you feel like curling up and shutting down, you have something in common with iguanas. Except when it happens to them, they fall out of trees. https://t.co/6o0Qyrc6EP""",SocialFlow,141,405,2020-01-22,17:10:08,Organisation,News/Media
89,nytimes,"""807095""",Tweet,"""On a tiny budget and at the mercy of Viennese trains and Ferris wheels, Richard Linklater, Julie Delpy and Ethan Hawke managed to create ’90s movie magic. In honor of the film’s 25th anniversary, we interviewed the stars and creators of “Before Sunrise."" https://t.co/IYRWi7Yu8f""",SocialFlow,239,999,2020-01-22,17:00:06,Organisation,News/Media
90,nytimes,"""807095""",Reply,"""The evolution from online conspiracy theory to Fox News fodder to presidential talking point demonstrated how a world of conservative influencers, Republican lawmakers and online media outlets can drive disinformation through repetition and amplification https://t.co/JMt5AH3tfJ""",Twitter Web App,75,157,2020-01-22,16:55:19,Organisation,News/Media
91,nytimes,"""807095""",Tweet,"""President Trump on Wednesday continued to push a conspiracy theory about Nancy Pelosi, Bernie Sanders, Joe Biden and the Democratic presidential primary. It shows how right-wing influencers are driving disinformation in the 2020 race. https://t.co/bItukNty8q""",SocialFlow,230,484,2020-01-22,16:50:04,Organisation,News/Media
92,nytimes,"""807095""",Tweet,"""A new national poll shows Bernie Sanders with a narrow lead over Joe Biden for the first time in the Democratic presidential primary, while a different poll released on Wednesday showed Biden still in front https://t.co/NV4FvV1RPc""",SocialFlow,64,330,2020-01-22,16:40:05,Organisation,News/Media
93,nytimes,"""807095""",Tweet,"""2 of the 19 women with accusations against Cuba Gooding Jr., who has been charged with groping 3 women, will be allowed to testify. The accounts date back as far as 2001. https://t.co/IFRz9YNgmv""",SocialFlow,43,128,2020-01-22,16:30:06,Organisation,News/Media
94,arappeport,"""14480378""",Retweet,"""In 2016, Trump campaigned on saving Medicare, Medicaid and Social Security without cuts. 

Not anymore. 

Asked in Davos if cuts to welfare programs are on the table he said: ""At the right time, we will take a look at that.”

w/ @maggieNYT

https://t.co/oxcszdowRY""",TweetDeck,503,519,2020-01-22,16:07:07,Organisation,News/Media
95,nytimes,"""807095""",Tweet,"""Opening arguments in the Senate impeachment trial of President Trump start today. Here's a guide to what we expect to hear. https://t.co/EAXQWs0bHC""",SocialFlow,43,100,2020-01-22,16:00:13,Organisation,News/Media
96,nytimes,"""807095""",Tweet,"""“Orbit, Sweet Mint, its packet pale green, like money, like the approximately $5,500, conservatively calculated, I’ve spent on gum.” https://t.co/UHaVIMiAyz""",SocialFlow,25,87,2020-01-22,15:40:10,Organisation,News/Media
97,nytimes,"""807095""",Tweet,"""In Opinion

""President Trump’s impeachment defense is — in addition to being riddled with false factual claims and misleading characterizations — legal claptrap. It’s also likely to work,"" writes Jesse Wegman. https://t.co/ytMdwHKOVZ""",SocialFlow,50,130,2020-01-22,15:30:14,Organisation,News/Media
98,nytimes,"""807095""",Tweet,"""Breaking News: Jeff Bezos’s cellphone was hacked using a WhatsApp account belonging to Saudi Arabia’s Crown Prince Mohammed bin Salman, 2 UN experts said, in an effort to “influence, if not silence” reporting on the kingdom by The Washington Post https://t.co/ZgSipkQylk""",SocialFlow,712,1364,2020-01-22,15:19:59,Organisation,News/Media
99,jonathanellis,"""64272125""",Retweet,"""ICYMI: Here's an explanation of how the president is spreading this new conspiracy theory, for which there is no evidence: https://t.co/4oTAtVaFzS https://t.co/Hjcl12MsNI""",Twitter Web App,18,67,2020-01-22,15:15:53,Organisation,News/Media
100,nytimes,"""807095""",Tweet,"""Breaking News: The death toll rose to 17 in the coronavirus outbreak in China, with more than 400 people infected, forcing officials to impose travel restrictions https://t.co/dOJnXfYl9G""",SocialFlow,308,351,2020-01-22,15:04:50,Organisation,News/Media
101,nytimes,"""807095""",Tweet,"""For the extent of the impeachment trial of President Trump, the sketch artist Art Lien will be in the Capitol to capture moments that we might not see on television https://t.co/2WnbKI4CUz""",SocialFlow,43,154,2020-01-22,15:00:11,Organisation,News/Media
